Column1,timestamp8601,@message,cf_app_name,level,Warning,Others
639,"June 17th 2020, 13:29:45.091",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
733,"June 17th 2020, 13:29:44.326",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
739,"June 17th 2020, 13:29:44.313",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
776,"June 17th 2020, 13:29:43.704",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
779,"June 17th 2020, 13:29:43.704",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
782,"June 17th 2020, 13:29:43.699",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
806,"June 17th 2020, 13:29:43.256",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
808,"June 17th 2020, 13:29:43.249",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
810,"June 17th 2020, 13:29:43.101",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
811,"June 17th 2020, 13:29:43.101",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
812,"June 17th 2020, 13:29:43.101",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
816,"June 17th 2020, 13:29:42.980",Warning       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0]      Service not available for 8WXYPT2,servicestore-web,warn,       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0],
818,"June 17th 2020, 13:29:42.963",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
825,"June 17th 2020, 13:29:42.776",Warning       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0]      Service not available for 2Q24LS1,servicestore-web,warn,       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0],
828,"June 17th 2020, 13:29:42.631",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
831,"June 17th 2020, 13:29:42.624",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
840,"June 17th 2020, 13:29:42.515",Warning       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0]      Service not available for FTVS3H2,servicestore-web,warn,       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0],
860,"June 17th 2020, 13:29:42.377",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
863,"June 17th 2020, 13:29:41.261",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
864,"June 17th 2020, 13:29:41.255",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
867,"June 17th 2020, 13:29:41.254",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
916,"June 17th 2020, 13:29:41.005",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
918,"June 17th 2020, 13:29:40.919",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
920,"June 17th 2020, 13:29:40.915",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
922,"June 17th 2020, 13:29:40.914",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
924,"June 17th 2020, 13:29:40.912",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
925,"June 17th 2020, 13:29:40.906",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
928,"June 17th 2020, 13:29:40.902",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
930,"June 17th 2020, 13:29:40.900",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
935,"June 17th 2020, 13:29:40.840",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
937,"June 17th 2020, 13:29:40.839",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
941,"June 17th 2020, 13:29:40.714",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
942,"June 17th 2020, 13:29:40.703",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
948,"June 17th 2020, 13:29:40.557",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
958,"June 17th 2020, 13:29:40.378",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
959,"June 17th 2020, 13:29:40.377",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
962,"June 17th 2020, 13:29:40.376",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
963,"June 17th 2020, 13:29:40.369",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
966,"June 17th 2020, 13:29:40.362",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
967,"June 17th 2020, 13:29:40.362",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
968,"June 17th 2020, 13:29:40.362",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
970,"June 17th 2020, 13:29:40.362",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
978,"June 17th 2020, 13:29:40.165",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
981,"June 17th 2020, 13:29:40.137",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
983,"June 17th 2020, 13:29:40.110",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
984,"June 17th 2020, 13:29:40.098",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
987,"June 17th 2020, 13:29:40.064",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
991,"June 17th 2020, 13:29:40.019",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
994,"June 17th 2020, 13:29:40.012",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
998,"June 17th 2020, 13:29:39.976",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1000,"June 17th 2020, 13:29:39.952",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1003,"June 17th 2020, 13:29:39.948",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1004,"June 17th 2020, 13:29:39.946",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1006,"June 17th 2020, 13:29:39.943",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1008,"June 17th 2020, 13:29:39.930",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1010,"June 17th 2020, 13:29:39.930",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1011,"June 17th 2020, 13:29:39.927",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1014,"June 17th 2020, 13:29:39.927",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1018,"June 17th 2020, 13:29:39.869",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1024,"June 17th 2020, 13:29:39.787",Warning       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0]      Service not available for GDCPLQ1,servicestore-web,warn,       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0],
1085,"June 17th 2020, 13:29:39.703",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1088,"June 17th 2020, 13:29:39.701",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1093,"June 17th 2020, 13:29:39.670",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1094,"June 17th 2020, 13:29:39.669",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1095,"June 17th 2020, 13:29:39.668",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1098,"June 17th 2020, 13:29:39.663",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1100,"June 17th 2020, 13:29:39.661",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1102,"June 17th 2020, 13:29:39.655",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1103,"June 17th 2020, 13:29:39.654",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1201,"June 17th 2020, 13:29:39.536",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1202,"June 17th 2020, 13:29:39.536",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1204,"June 17th 2020, 13:29:39.535",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1208,"June 17th 2020, 13:29:39.532",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1209,"June 17th 2020, 13:29:39.529",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1211,"June 17th 2020, 13:29:39.528",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1215,"June 17th 2020, 13:29:39.515",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1216,"June 17th 2020, 13:29:39.419",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1218,"June 17th 2020, 13:29:39.417",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1220,"June 17th 2020, 13:29:39.288",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1223,"June 17th 2020, 13:29:39.243",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1225,"June 17th 2020, 13:29:39.211",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1229,"June 17th 2020, 13:29:39.005",Warning       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0]      Service not available for 3FD5Q22,servicestore-web,warn,       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0],
1235,"June 17th 2020, 13:29:38.946",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1240,"June 17th 2020, 13:29:38.584",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1245,"June 17th 2020, 13:29:38.563",Warning       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0]      Service not available for GZNTR33,servicestore-web,warn,       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0],
1250,"June 17th 2020, 13:29:38.514",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1251,"June 17th 2020, 13:29:38.513",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1252,"June 17th 2020, 13:29:38.513",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1253,"June 17th 2020, 13:29:38.513",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1257,"June 17th 2020, 13:29:38.504",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1267,"June 17th 2020, 13:29:38.425",Warning       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0]      Service not available for F3PTK33,servicestore-web,warn,       Dell.SupportOnline.ServiceStore.Core.Processors.ServiceStoreProcessor[0],
1269,"June 17th 2020, 13:29:38.403",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1274,"June 17th 2020, 13:29:38.382",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1279,"June 17th 2020, 13:29:38.286",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1289,"June 17th 2020, 13:29:38.235",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1291,"June 17th 2020, 13:29:38.233",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1293,"June 17th 2020, 13:29:38.233",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1294,"June 17th 2020, 13:29:38.233",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1295,"June 17th 2020, 13:29:38.233",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1296,"June 17th 2020, 13:29:38.233",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1300,"June 17th 2020, 13:29:38.232",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
1303,"June 17th 2020, 13:29:38.232",\x1b[40m\x1b[1m\x1b[33mwarn\x1b[39m\x1b[22m\x1b[49m: Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],Support-Client,warn, Dell.Support.Online.Client.Web.Helper.LoggerHelper[0],
